"Batch_id";"Production_date";"Product_ID";"Production_line";"Shift";"Planned_output_kg";"Actual_output_kg";"Waste_kg";"Operation_minutes"
"7744PR";"2025-11-13";10001;"Line 1";"AS";1716.4;1480.8;241.9;403
"7744QP";"2025-12-27";10001;"Line 1";"DS";1999.4;1868.4;135.0;482
"7744SD";"2025-04-14";10008;"Line 2";"NS";1244.4;1097.7;166.3;542
"7744WR";"2025-06-14";10011;"Line 2";"DS";1485.0;1356.0;134.8;439
"7746QP";"2025-12-13";10012;"Line 1";"DS";1318.5;1169.9;149.4;429
"7747DD";"2025-09-01";10001;"Line 1";"AS";1988.3;1852.9;140.3;367
"7747FE";"2025-07-29";10015;"Line 1";"DS";1897.5;1636.4;263.5;507
"7747GW";"2025-08-29";10012;"Line 1";"DS";1765.0;1669.5;96.8;442
"7747PX";"2025-12-29";10008;"Line 2";"NS";1511.3;1392.8;122.1;473
"7747PY";"2025-10-21";10007;"Line 3";"AS";2126.1;2000.1;136.3;520
"7747RS";"2025-08-15";10003;"Line 1";"AS";2149.3;1948.0;214.0;425
"7747WP";"2025-02-16";10010;"Line 3";"AS";2281.5;2067.4;218.0;363
"7748HI";"2025-06-22";10001;"Line 1";"AS";1581.6;1533.0;60.1;432
"7748VX";"2025-06-16";10004;"Line 2";"DS";1416.6;1268.0;155.3;512
"7750NR";"2025-02-26";10020;"Line 2";"NS";1465.4;1382.0;89.5;430
"7750XQ";"2025-03-05";10009;"Line 1";"DS";1984.0;1906.5;96.5;497
"7751CQ";"2025-08-20";10010;"Line 3";"AS";1762.5;1699.5;75.1;500
"7751EQ";"2025-01-19";10014;"Line 2";"AS";1668.3;1488.5;181.2;425
"7751IC";"2025-01-24";10002;"Line 1";"DS";1319.3;1243.0;83.7;462
"7751KJ";"2025-01-31";10008;"Line 2";"DS";1489.9;1245.8;247.1;420
"7751ZD";"2025-11-15";10013;"Line 3";"AS";2175.6;2027.2;160.7;429
"7752DQ";"2025-09-30";10010;"Line 3";"AS";1825.3;1807.0;30.3;385
"7752KC";"2025-07-26";10016;"Line 2";"DS";2194.6;1988.0;223.0;472
"7752WM";"2025-10-23";10015;"Line 1";"DS";1496.7;1385.3;128.9;437
"7753JV";"2025-09-05";10020;"Line 2";"DS";1792.8;1576.5;229.7;432
"7753MW";"2025-11-09";10003;"Line 1";"DS";1401.7;1302.3;116.8;423
"7754CK";"2025-06-29";10001;"Line 1";"AS";1712.1;1695.0;29.2;426
"7754HP";"2025-04-16";10006;"Line 1";"DS";2147.6;2028.1;129.8;405
"7754PW";"2025-06-04";10012;"Line 1";"AS";1864.8;1781.7;101.5;360
"7754RG";"2025-01-15";10012;"Line 1";"NS";1317.3;1157.0;170.8;452
"7756MZ";"2025-12-17";10004;"Line 2";"DS";1416.8;1387.5;41.2;344
"7756SQ";"2025-11-23";10016;"Line 2";"DS";1058.5;962.3;110.6;399
"7757AH";"2025-11-02";10019;"Line 3";"AS";1717.7;1671.7;52.2;427
"7757DP";"2025-03-23";10012;"Line 1";"DS";1782.5;1706.8;86.2;375
"7757WQ";"2025-04-04";10007;"Line 3";"NS";1786.9;1687.0;101.2;381
"7758MP";"2025-02-01";10009;"Line 1";"DS";1891.5;1807.4;90.2;489
"7758VN";"2025-04-30";10011;"Line 2";"AS";2098.2;1997.9;118.9;384
"7759DN";"2025-09-18";10003;"Line 1";"DS";1512.6;1413.5;104.2;485
"7759OE";"2025-12-16";10020;"Line 2";"DS";1852.5;1834.0;38.2;487
"7759QY";"2025-08-20";10007;"Line 3";"AS";1603.6;1455.1;162.0;437
"7759WC";"2025-01-23";10003;"Line 1";"AS";1474.2;1272.1;208.5;332
"7760LE";"2025-03-08";10003;"Line 1";"DS";1866.3;1847.6;37.1;587
"7760OS";"2025-10-16";10004;"Line 2";"DS";1834.0;1755.1;83.2;389
"7760SM";"2025-03-18";10002;"Line 1";"DS";1272.3;1255.8;29.6;323
"7760XA";"2025-09-07";10002;"Line 1";"NS";1629.5;1514.9;124.0;353
"7761HO";"2025-07-18";10003;"Line 1";"AS";1432.4;1385.9;62.8;388
"7762DK";"2025-07-21";10020;"Line 2";"DS";2236.2;2004.6;240.9;501
"7762RE";"2025-01-24";10004;"Line 2";"DS";2254.1;1903.2;365.3;353
"7763ES";"2025-08-12";10008;"Line 2";"DS";2488.3;2293.2;207.2;466
"7764AO";"2025-07-13";10012;"Line 1";"AS";1724.5;1477.0;262.3;431
"7764JF";"2025-02-18";10007;"Line 3";"DS";1326.6;1219.8;126.1;401
"7764MQ";"2025-08-31";10020;"Line 2";"AS";1561.5;1430.4;148.9;445
"7764VM";"2025-04-25";10020;"Line 2";"DS";1533.3;1517.0;33.8;368
"7764ZO";"2025-07-04";10008;"Line 2";"AS";1744.5;1576.2;175.0;434
"7766BX";"2025-10-06";10019;"Line 3";"NS";1688.7;1541.7;150.1;363
"7766TR";"2025-04-21";10012;"Line 1";"DS";1713.0;1605.3;124.6;470
"7767CP";"2025-07-04";10007;"Line 3";"DS";1192.7;1087.1;112.6;419
"7767EC";"2025-10-06";10007;"Line 3";"DS";1601.4;1467.0;141.8;463
"7768IK";"2025-12-01";10015;"Line 1";"AS";1501.0;1354.4;159.6;407
"7768YT";"2025-11-12";10009;"Line 1";"AS";1370.0;1304.7;76.1;518
"7769TA";"2025-07-08";10001;"Line 1";"DS";2042.0;1796.9;255.3;470
"7770VV";"2025-11-29";10005;"Line 2";"DS";1851.3;1832.8;38.0;432
"7770ZZ";"2025-07-18";10004;"Line 2";"DS";1693.1;1487.2;218.6;469
"7771CT";"2025-08-22";10001;"Line 1";"DS";1169.4;1041.8;135.1;382
"7771HG";"2025-06-13";10003;"Line 1";"AS";1770.3;1752.6;27.4;411
"7771XH";"2025-08-06";10004;"Line 2";"DS";1762.1;1730.2;45.4;388
"7772PQ";"2025-09-04";10018;"Line 1";"NS";2132.4;1860.7;291.6;444
"7772UR";"2025-02-13";10012;"Line 1";"AS";2087.5;1924.0;164.0;447
"7773FD";"2025-01-01";10008;"Line 2";"NS";1189.4;1110.7;87.9;465
"7773QA";"2025-01-29";10016;"Line 2";"DS";2150.9;1977.7;179.9;449
"7774EW";"2025-07-16";10007;"Line 3";"DS";1577.0;1511.1;71.6;514
"7774GS";"2025-05-14";10002;"Line 1";"AS";1114.7;1103.6;30.1;484
"7774PK";"2025-04-22";10002;"Line 1";"NS";2364.4;2211.2;154.1;473
"7774ZK";"2025-04-16";10012;"Line 1";"DS";1388.6;1272.6;126.1;513
"7775GW";"2025-03-17";10001;"Line 1";"DS";2281.1;2136.4;150.6;450
"7776HO";"2025-05-09";10007;"Line 3";"DS";1732.2;1650.0;95.7;365
"7776OT";"2025-05-07";10014;"Line 2";"DS";1821.4;1672.4;154.4;281
"7776PV";"2025-07-05";10004;"Line 2";"NS";1420.8;1272.2;168.3;399
"7776QA";"2025-11-26";10013;"Line 3";"AS";1655.5;1616.6;58.5;470
"7776RY";"2025-04-07";10012;"Line 1";"AS";1611.1;1552.5;74.7;448
"7777DX";"2025-09-05";10009;"Line 1";"AS";2008.3;1837.7;186.2;481
"7777LV";"2025-06-19";10004;"Line 2";"DS";1622.9;1593.5;47.4;374
"7777MF";"2025-04-08";10020;"Line 2";"AS";1526.2;1510.9;16.7;423
"7777TX";"2025-10-03";10020;"Line 2";"AS";2276.1;2170.8;119.6;454
"7778AR";"2025-07-26";10008;"Line 2";"DS";2235.3;2076.1;163.9;388
"7778GR";"2025-03-17";10003;"Line 1";"AS";1739.5;1639.7;106.9;390
"7778RC";"2025-07-01";10006;"Line 1";"AS";2330.2;2199.4;141.5;444
"7778WV";"2025-12-29";10008;"Line 2";"DS";1700.7;1667.1;37.0;416
"7779CD";"2025-10-26";10006;"Line 1";"NS";1494.2;1406.7;89.0;438
"7779CY";"2025-04-18";10003;"Line 1";"AS";1934.6;1851.4;84.1;430
"7779KP";"2025-12-06";10002;"Line 1";"DS";1394.8;1221.1;182.9;400
"7779PG";"2025-02-23";10005;"Line 2";"DS";2575.3;2473.3;107.0;432
"7779UY";"2025-12-03";10018;"Line 1";"AS";1408.3;1346.9;81.3;382
"7780MP";"2025-06-12";10004;"Line 2";"DS";1558.3;1465.8;100.1;428
"7781FN";"2025-12-10";10002;"Line 1";"NS";2155.3;1972.0;203.1;436
"7781HJ";"2025-07-11";10007;"Line 3";"DS";1539.7;1466.6;82.9;462
"7782RY";"2025-08-28";10008;"Line 2";"DS";1753.8;1654.5;108.8;452
"7782SR";"2025-10-06";10012;"Line 1";"DS";1848.4;1746.9;120.6;349
"7783PK";"2025-05-17";10006;"Line 1";"DS";2021.5;1842.5;181.1;377
"7783RZ";"2025-03-12";10012;"Line 1";"AS";1594.1;1578.2;17.0;404
"7784DQ";"2025-04-27";10012;"Line 1";"DS";1553.1;1422.8;144.7;365
"7784GV";"2025-07-08";10004;"Line 2";"AS";1688.4;1513.0;187.5;436
"7784LL";"2025-08-29";10007;"Line 3";"DS";2145.8;1843.8;311.5;455
"7784PE";"2025-10-05";10017;"Line 3";"DS";1361.0;1325.4;52.4;409
"7784TV";"2025-09-25";10020;"Line 2";"DS";1623.5;1486.9;150.5;377
"7785AJ";"2025-10-20";10009;"Line 1";"DS";2045.5;1805.2;240.8;442
"7785BI";"2025-05-05";10006;"Line 1";"NS";1495.0;1346.1;162.8;474
"7785BT";"2025-01-09";10018;"Line 1";"DS";2157.5;1861.7;309.0;427
"7785TQ";"2025-10-09";10017;"Line 3";"DS";1565.2;1468.5;115.3;413
"7786LU";"2025-12-01";10010;"Line 3";"AS";2399.1;2109.3;301.9;401
"7787AJ";"2025-04-07";10007;"Line 3";"NS";1924.7;1699.5;240.2;303
"7787NQ";"2025-07-27";10009;"Line 1";"AS";2232.0;2002.1;245.2;292
"7787PT";"2025-08-19";10018;"Line 1";"AS";1744.2;1663.9;88.5;370
"7787QD";"2025-05-28";10009;"Line 1";"DS";1885.8;1766.1;125.4;549
"7789BY";"2025-12-20";10012;"Line 1";"AS";1745.6;1583.6;174.5;463
"7789NT";"2025-09-10";10019;"Line 3";"AS";1597.0;1457.6;143.2;471
"7790JE";"2025-09-24";10016;"Line 2";"DS";1497.9;1365.0;137.6;462
"7791IG";"2025-12-10";10004;"Line 2";"DS";1828.2;1774.1;55.3;334
"7791UK";"2025-02-22";10008;"Line 2";"DS";1804.5;1696.5;113.8;282
"7792QM";"2025-03-06";10020;"Line 2";"DS";2202.2;1925.6;286.4;463
"7792VW";"2025-07-25";10007;"Line 3";"DS";1457.6;1371.6;90.4;436
"7793IW";"2025-12-21";10012;"Line 1";"DS";2069.0;1805.8;282.9;359
"7794EL";"2025-09-29";10012;"Line 1";"DS";1551.4;1535.9;31.3;381
"7794HC";"2025-11-13";10006;"Line 1";"DS";2141.3;1879.5;270.8;509
"7794LK";"2025-08-29";10018;"Line 1";"NS";1315.2;1256.5;64.5;368
"7795QK";"2025-03-14";10001;"Line 1";"NS";1753.3;1613.8;155.2;452
"7796BU";"2025-02-08";10020;"Line 2";"DS";1792.4;1699.8;107.6;385
"7796GT";"2025-09-22";10002;"Line 1";"DS";2080.3;1948.0;134.4;485
"7796KO";"2025-01-04";10008;"Line 2";"DS";1838.5;1500.6;342.9;356
"7796UG";"2025-01-28";10016;"Line 2";"DS";2257.6;2112.1;161.7;445
"7796WE";"2025-03-02";10012;"Line 1";"DS";2218.7;2196.5;23.4;477
"7797EP";"2025-07-26";10007;"Line 3";"NS";2000.6;1804.7;197.0;400
"7799GJ";"2025-08-05";10009;"Line 1";"NS";2217.9;2092.6;139.9;416
"7800NF";"2025-12-11";10007;"Line 3";"DS";1715.1;1630.2;91.4;415
"7801FK";"2025-12-07";10003;"Line 1";"AS";1488.1;1389.2;117.0;330
"7801II";"2025-01-21";10017;"Line 3";"DS";1611.5;1466.7;163.4;389
"7801TB";"2025-08-28";10004;"Line 2";"NS";1695.0;1559.2;151.3;459
"7801UN";"2025-06-08";10009;"Line 1";"NS";1943.0;1909.1;45.5;479
"7802FJ";"2025-02-08";10019;"Line 3";"AS";2183.4;1978.9;224.0;427
"7802PQ";"2025-07-26";10006;"Line 1";"AS";2106.9;2085.8;37.7;469
"7803GK";"2025-11-28";10002;"Line 1";"NS";1553.4;1459.6;105.9;342
"7803SS";"2025-05-01";10017;"Line 3";"DS";2101.7;2020.7;93.5;414
"7803VJ";"2025-06-15";10020;"Line 2";"DS";1921.2;1776.3;152.1;474
"7804LF";"2025-10-07";10003;"Line 1";"AS";1718.8;1527.9;191.5;458
"7805DW";"2025-05-19";10010;"Line 3";"DS";2302.4;1994.5;311.0;477
"7806AK";"2025-08-03";10001;"Line 1";"AS";1550.0;1400.8;164.6;487
"7806GB";"2025-08-26";10012;"Line 1";"DS";2054.6;1920.4;151.9;482
"7806PB";"2025-03-05";10012;"Line 1";"DS";1879.4;1817.5;71.0;400
"7807BS";"2025-04-15";10004;"Line 2";"AS";1468.0;1453.3;32.5;440
"7807EZ";"2025-05-02";10015;"Line 1";"AS";2118.1;1913.5;207.3;350
"7807PC";"2025-07-20";10014;"Line 2";"AS";1716.7;1543.9;180.4;434
"7807RD";"2025-08-10";10016;"Line 2";"AS";1406.3;1284.0;122.7;371
"7807VB";"2025-01-18";10007;"Line 3";"AS";2014.9;1846.0;188.8;337
"7808GF";"2025-10-30";10008;"Line 2";"DS";1086.5;1059.6;31.5;466
"7808JP";"2025-12-26";10019;"Line 3";"DS";1472.9;1410.4;63.5;367
"7808MR";"2025-11-01";10001;"Line 1";"AS";1823.3;1650.9;177.4;452
"7808SW";"2025-08-15";10020;"Line 2";"AS";1560.0;1435.4;126.7;333
"7809HM";"2025-01-12";10020;"Line 2";"NS";2170.7;1966.5;216.8;426
"7809QD";"2025-07-16";10013;"Line 3";"AS";1738.2;1610.3;134.4;439
"7810GQ";"2025-12-02";10018;"Line 1";"DS";1574.1;1331.3;257.4;369
"7810YB";"2025-09-25";10018;"Line 1";"DS";1484.8;1403.4;89.5;529
"7811BR";"2025-12-25";10020;"Line 2";"AS";2179.9;2042.8;151.7;470
"7811EF";"2025-09-18";10005;"Line 2";"AS";1634.2;1520.4;126.3;470
"7811UF";"2025-05-25";10018;"Line 1";"DS";1362.1;1205.9;163.1;458
"7811WY";"2025-07-13";10003;"Line 1";"DS";2512.2;2274.7;242.5;445
"7812FR";"2025-11-18";10013;"Line 3";"AS";1659.7;1562.4;112.7;509
"7812LU";"2025-03-13";10001;"Line 1";"DS";1522.7;1488.9;50.2;456
"7812WW";"2025-09-25";10002;"Line 1";"AS";1613.3;1539.5;90.0;538
"7814TN";"2025-11-26";10018;"Line 1";"AS";1466.5;1387.9;84.5;450
"7816CF";"2025-05-19";10001;"Line 1";"DS";2118.9;1901.8;231.0;466
"7817AF";"2025-11-11";10001;"Line 1";"NS";1705.5;1653.4;70.0;501
"7817IL";"2025-09-21";10004;"Line 2";"DS";2191.6;1998.2;202.9;391
"7817VL";"2025-07-01";10019;"Line 3";"DS";1674.3;1537.4;146.8;373
"7817WH";"2025-11-07";10001;"Line 1";"AS";2098.1;1995.4;118.9;492
"7817XG";"2025-02-24";10010;"Line 3";"NS";1699.8;1496.2;223.6;462
"7818NA";"2025-08-27";10012;"Line 1";"AS";1612.3;1497.5;126.8;445
"7818PT";"2025-10-25";10009;"Line 1";"NS";1532.8;1414.1;131.5;408
"7818UV";"2025-10-23";10016;"Line 2";"AS";1681.8;1510.8;183.1;395
"7820RD";"2025-07-11";10012;"Line 1";"DS";1784.3;1639.3;155.2;418
"7820WF";"2025-05-30";10003;"Line 1";"DS";1704.7;1644.5;76.8;366
"7821QJ";"2025-08-17";10007;"Line 3";"DS";1543.5;1361.7;191.1;341
"7822FG";"2025-02-05";10010;"Line 3";"DS";2134.4;1994.4;153.9;459
"7822UX";"2025-10-27";10001;"Line 1";"AS";1602.2;1458.8;156.0;418
"7823CS";"2025-10-08";10001;"Line 1";"DS";1833.6;1645.8;194.0;491
"7823IB";"2025-08-01";10003;"Line 1";"DS";1786.6;1576.5;227.0;457
"7823SO";"2025-06-08";10002;"Line 1";"DS";1890.4;1594.6;306.0;441
"7823TT";"2025-03-27";10005;"Line 2";"DS";1882.7;1719.2;169.0;433
"7824HC";"2025-05-20";10005;"Line 2";"AS";2114.5;2024.6;98.1;451
"7824HK";"2025-07-01";10001;"Line 1";"NS";1480.5;1374.1;119.1;553
"7824VN";"2025-06-29";10005;"Line 2";"DS";2269.2;2214.6;71.3;518
"7825AN";"2025-08-03";10006;"Line 1";"AS";2246.1;2099.7;154.6;352
"7825KV";"2025-11-21";10012;"Line 1";"AS";2055.0;1858.9;212.7;397
"7825XK";"2025-11-19";10001;"Line 1";"NS";2034.7;1903.0;149.3;482
"7826NI";"2025-11-07";10003;"Line 1";"DS";2005.6;1833.1;179.6;465
"7826UO";"2025-05-09";10001;"Line 1";"DS";1491.4;1449.2;44.6;479
"7827FS";"2025-01-27";10005;"Line 2";"NS";2041.1;2009.4;34.3;455
"7827RC";"2025-07-23";10004;"Line 2";"AS";1593.0;1471.1;131.6;370
"7827TN";"2025-10-25";10007;"Line 3";"DS";967.8;925.5;48.0;491
"7827VG";"2025-05-17";10002;"Line 1";"AS";2219.4;2169.0;62.0;481
"7827WN";"2025-11-17";10014;"Line 2";"AS";2166.9;2120.9;62.3;464
"7828CK";"2025-05-19";10002;"Line 1";"AS";1650.2;1503.4;161.2;399
"7828JD";"2025-06-08";10001;"Line 1";"AS";1579.7;1563.9;34.8;333
"7828YZ";"2025-11-22";10006;"Line 1";"NS";1280.5;1267.7;24.3;500
"7829CR";"2025-11-22";10017;"Line 3";"DS";1744.6;1624.0;123.4;384
"7829XV";"2025-12-30";10007;"Line 3";"NS";1667.0;1491.6;194.1;499
"7829ZH";"2025-11-06";10005;"Line 2";"AS";1895.0;1767.7;146.0;398
"7829ZT";"2025-03-08";10012;"Line 1";"NS";2184.2;1979.2;222.9;449
"7830CU";"2025-04-11";10001;"Line 1";"AS";2005.6;1844.5;167.1;438
"7830XZ";"2025-05-17";10003;"Line 1";"AS";2659.3;2474.5;189.6;482
"7831CJ";"2025-10-09";10005;"Line 2";"AS";1655.2;1475.4;182.1;566
"7831GM";"2025-11-04";10016;"Line 2";"AS";1343.7;1269.2;83.6;428
"7831PF";"2025-12-05";10003;"Line 1";"DS";2041.2;1717.9;328.2;437
"7831UO";"2025-06-05";10002;"Line 1";"DS";1820.0;1749.2;87.6;261
"7831YQ";"2025-01-14";10020;"Line 2";"DS";1632.5;1569.0;76.2;446
"7832MO";"2025-10-21";10007;"Line 3";"NS";1708.6;1565.0;153.2;413
"7833EA";"2025-02-18";10005;"Line 2";"AS";1710.3;1665.6;49.1;418
"7833KN";"2025-10-23";10005;"Line 2";"AS";1449.0;1343.0;110.2;435
"7833NL";"2025-06-17";10013;"Line 3";"DS";1531.5;1516.2;28.9;468
"7833PW";"2025-03-10";10004;"Line 2";"AS";1475.9;1389.2;87.3;426
"7833UH";"2025-08-10";10020;"Line 2";"AS";1596.9;1426.5;179.2;386
"7834DD";"2025-02-20";10019;"Line 3";"DS";1786.4;1677.8;128.3;346
"7834FG";"2025-01-30";10006;"Line 1";"AS";1722.3;1580.2;149.8;459
"7835FO";"2025-09-19";10007;"Line 3";"DS";1232.2;1213.4;24.3;408
"7835FR";"2025-10-25";10012;"Line 1";"AS";2201.1;2057.6;145.8;312
"7835IG";"2025-05-24";10020;"Line 2";"AS";1785.0;1639.4;156.3;492
"7835NU";"2025-09-02";10005;"Line 2";"DS";2076.0;1831.5;253.1;460
"7835ZM";"2025-09-09";10012;"Line 1";"AS";2082.3;2033.4;49.6;488
"7836LC";"2025-12-19";10019;"Line 3";"AS";2378.5;2026.8;355.0;432
"7837EN";"2025-12-29";10012;"Line 1";"AS";1859.3;1796.8;71.9;436
"7837GK";"2025-12-26";10003;"Line 1";"DS";2394.2;2257.5;152.1;374
"7837PH";"2025-03-07";10007;"Line 3";"DS";1847.8;1722.7;144.2;460
"7838AA";"2025-02-21";10012;"Line 1";"DS";2095.2;1909.0;192.6;483
"7838EJ";"2025-08-02";10003;"Line 1";"NS";1365.1;1279.3;98.0;507
"7838IR";"2025-05-30";10007;"Line 3";"DS";1523.3;1327.3;212.7;419
"7838LF";"2025-06-16";10012;"Line 1";"DS";2268.1;2006.6;268.4;458
"7838OI";"2025-06-22";10017;"Line 3";"NS";1393.1;1336.4;72.6;447
"7838TK";"2025-06-19";10020;"Line 2";"AS";1687.1;1609.8;80.3;430
"7838TO";"2025-03-04";10001;"Line 1";"DS";1882.6;1756.4;139.6;432
"7838ZX";"2025-02-15";10004;"Line 2";"DS";1878.8;1655.4;242.5;535
"7839DA";"2025-08-02";10010;"Line 3";"NS";1511.0;1454.0;73.5;471
"7839HA";"2025-12-22";10006;"Line 1";"AS";2116.7;1963.6;170.5;486
"7839TK";"2025-06-02";10003;"Line 1";"DS";2009.0;1776.7;239.1;368
"7840CY";"2025-07-07";10009;"Line 1";"DS";1488.1;1399.0;108.6;413
"7840IL";"2025-11-06";10020;"Line 2";"DS";1864.4;1755.3;125.1;374
"7841MC";"2025-01-31";10009;"Line 1";"NS";1715.1;1576.9;147.2;414
"7841VA";"2025-06-21";10020;"Line 2";"NS";1791.9;1682.6;126.1;383
"7842DY";"2025-11-19";10003;"Line 1";"DS";1927.2;1721.1;219.8;464
"7842JS";"2025-03-19";10017;"Line 3";"AS";1970.9;1739.6;242.7;421
"7844YE";"2025-12-11";10015;"Line 1";"DS";1885.0;1675.6;211.3;463
"7845GG";"2025-06-20";10001;"Line 1";"AS";1999.1;1758.6;255.8;489
"7845VF";"2025-05-11";10001;"Line 1";"DS";2252.9;2071.7;183.8;384
"7845YM";"2025-07-19";10012;"Line 1";"DS";2019.9;1999.7;39.7;525
"7846GT";"2025-10-09";10020;"Line 2";"DS";1526.0;1490.5;45.4;321
"7847AC";"2025-02-02";10009;"Line 1";"AS";1501.2;1486.2;17.4;487
"7847IE";"2025-07-13";10015;"Line 1";"DS";1620.9;1394.4;234.9;501
"7848JE";"2025-12-23";10003;"Line 1";"DS";1780.5;1560.7;236.8;428
"7848NZ";"2025-02-25";10006;"Line 1";"DS";1954.9;1714.2;260.5;530
"7848XH";"2025-07-03";10005;"Line 2";"DS";1637.8;1461.5;192.9;310
"7849DP";"2025-02-15";10001;"Line 1";"AS";1561.7;1469.7;109.7;371
"7849RA";"2025-03-26";10007;"Line 3";"DS";1662.7;1640.1;42.1;418
"7849VQ";"2025-12-15";10020;"Line 2";"DS";1386.0;1233.7;169.6;268
"7850JJ";"2025-06-27";10012;"Line 1";"NS";2784.6;2644.1;155.3;441
"7850OR";"2025-05-23";10007;"Line 3";"DS";1881.1;1743.3;154.8;393
"7850XR";"2025-11-09";10007;"Line 3";"DS";1605.6;1543.3;75.8;472
"7851LV";"2025-05-10";10015;"Line 1";"DS";1929.3;1871.4;61.4;454
"7851ON";"2025-07-11";10003;"Line 1";"DS";1229.0;1216.7;15.0;420
"7851TW";"2025-03-10";10012;"Line 1";"AS";1586.8;1507.7;80.6;417
"7851YG";"2025-05-04";10004;"Line 2";"DS";1815.2;1606.2;224.9;359
"7852PS";"2025-03-21";10011;"Line 2";"AS";1541.9;1374.2;167.9;414
"7852TW";"2025-01-10";10004;"Line 2";"AS";1905.7;1807.8;108.8;499
"7852VR";"2025-02-08";10009;"Line 1";"DS";1158.4;1079.6;84.4;432
"7852WF";"2025-03-16";10020;"Line 2";"DS";1504.2;1397.4;115.3;436
"7853BN";"2025-08-04";10002;"Line 1";"NS";1491.5;1391.7;114.6;483
"7853KD";"2025-08-03";10020;"Line 2";"DS";1022.1;962.5;61.7;438
"7853RB";"2025-03-01";10008;"Line 2";"NS";2204.5;2041.6;164.2;466
"7854EI";"2025-06-17";10006;"Line 1";"DS";1702.4;1530.8;184.6;397
"7854KX";"2025-06-23";10004;"Line 2";"DS";1342.5;1271.8;79.9;513
"7855MN";"2025-01-12";10004;"Line 2";"DS";1727.3;1508.7;233.6;492
"7855VD";"2025-04-19";10019;"Line 3";"DS";1978.0;1846.2;134.4;432
"7856BU";"2025-08-03";10007;"Line 3";"AS";1660.5;1617.6;48.0;382
"7856LC";"2025-04-24";10020;"Line 2";"AS";1821.8;1568.2;260.0;444
"7856SK";"2025-06-28";10007;"Line 3";"NS";2318.8;2097.2;224.3;457
"7857ZV";"2025-08-10";10015;"Line 1";"DS";2270.6;2152.9;133.9;410
"7857ZZ";"2025-10-26";10010;"Line 3";"NS";2009.1;1950.3;63.0;482
"7858WD";"2025-05-08";10009;"Line 1";"DS";1772.7;1736.3;44.4;315
"7859HL";"2025-12-24";10005;"Line 2";"AS";1653.3;1383.2;289.8;495
"7859SZ";"2025-01-16";10001;"Line 1";"AS";2009.7;1898.7;125.8;426
"7860CB";"2025-09-12";10002;"Line 1";"DS";1699.2;1622.8;85.7;543
"7861XV";"2025-12-05";10004;"Line 2";"DS";2158.3;1916.8;254.2;525
"7862AR";"2025-10-20";10005;"Line 2";"DS";2358.9;2179.7;194.5;406
"7862KW";"2025-04-20";10016;"Line 2";"AS";1679.8;1564.3;129.9;365
"7863HB";"2025-04-25";10006;"Line 1";"NS";2069.8;1984.1;91.4;396
"7864MG";"2025-06-13";10006;"Line 1";"NS";1843.4;1825.0;33.8;471
"7864NP";"2025-06-27";10006;"Line 1";"AS";1126.0;998.9;142.9;515
"7865EE";"2025-09-20";10001;"Line 1";"AS";1322.2;1273.8;68.0;524
"7865MN";"2025-05-28";10007;"Line 3";"AS";1997.4;1584.6;415.1;400
"7865MT";"2025-03-17";10002;"Line 1";"DS";2073.5;1911.3;163.5;474
"7865NK";"2025-05-06";10001;"Line 1";"NS";2241.1;2079.9;161.9;430
"7865RA";"2025-12-25";10003;"Line 1";"AS";1168.0;1156.3;25.9;462
"7865SI";"2025-09-11";10019;"Line 3";"DS";1708.7;1649.2;70.0;470
"7865YF";"2025-09-10";10011;"Line 2";"DS";1694.0;1496.5;200.5;394
"7866UG";"2025-03-21";10018;"Line 1";"AS";1607.4;1591.3;25.6;425
"7867IU";"2025-08-16";10012;"Line 1";"DS";2162.6;2011.4;163.2;438
"7868IT";"2025-07-18";10001;"Line 1";"DS";1439.6;1425.2;21.5;361
"7868TN";"2025-08-20";10009;"Line 1";"DS";1979.4;1642.7;347.4;537
"7868TZ";"2025-11-01";10002;"Line 1";"AS";2193.7;2077.7;135.6;547
"7869CR";"2025-07-24";10014;"Line 2";"DS";1664.3;1540.2;135.5;395
"7870PN";"2025-01-23";10016;"Line 2";"DS";1020.5;906.2;121.5;398
"7871SP";"2025-11-12";10009;"Line 1";"DS";1905.9;1852.8;54.0;337
"7871WM";"2025-03-12";10019;"Line 3";"DS";1453.4;1379.8;76.6;459
"7871ZZ";"2025-12-22";10019;"Line 3";"AS";1671.5;1582.1;103.4;529
"7872DA";"2025-04-08";10016;"Line 2";"NS";2038.2;2007.0;33.6;464
"7872XH";"2025-12-19";10019;"Line 3";"AS";1950.3;1817.8;146.3;486
"7873CA";"2025-04-08";10003;"Line 1";"DS";1949.2;1846.3;110.8;422
"7873HK";"2025-03-22";10002;"Line 1";"DS";1934.0;1914.7;33.0;479
"7873LL";"2025-09-28";10006;"Line 1";"NS";2420.7;2327.5;93.4;475
"7873WT";"2025-04-15";10010;"Line 3";"DS";2393.4;2080.8;318.0;401
"7873XW";"2025-02-09";10005;"Line 2";"DS";1508.4;1384.8;127.7;371
"7875LV";"2025-09-15";10002;"Line 1";"DS";823.2;762.3;63.3;416
"7875ON";"2025-12-17";10003;"Line 1";"DS";1426.2;1411.9;27.2;433
"7875QX";"2025-06-15";10001;"Line 1";"AS";1988.7;1830.2;172.6;517
"7875UD";"2025-12-30";10005;"Line 2";"DS";2140.4;1952.5;189.5;344
"7875VP";"2025-11-10";10010;"Line 3";"AS";1714.4;1536.8;190.0;406
