Batch_id,Production_date,Product_ID,Production_line,Shift,Planned_output_kg,Actual_output_kg,Waste_kg,Operation_minutes
1437SA,21/03/2025,10016,Line 2,NS,1682.3,1550.7,135.0,481
3498WE,09/07/2025,10012,Line 1,DS,1298.4,1172.0,136.3,392
6217UK,14/01/2025,10004,Line 2,DS,1763.7,1572.4,206.3,426
8704FD,13/03/2025,10002,Line 1,DS,1850.4,1782.8,86.3,465
9911IU,26/12/2025,10001,Line 1,NS,1420.2,1278.2,154.5,398
3775QA,27/12/2025,10011,Line 2,NS,2130.0,1853.3,281.4,454
7960DB,24/02/2025,10001,Line 1,AS,1862.9,1738.4,136.0,443
9878HB,19/05/2025,10010,Line 3,AS,2310.6,2213.4,108.3,365
6279XK,04/10/2025,10001,Line 1,DS,2025.5,1859.0,184.4,451
1147VS,29/05/2025,10020,Line 2,DS,1778.5,1600.9,188.0,361
8058DA,15/06/2025,10013,Line 3,NS,1287.0,1229.4,72.2,464
3959JS,02/03/2025,10001,Line 1,NS,1813.4,1585.8,240.0,504
6306UZ,28/01/2025,10007,Line 3,DS,1867.4,1735.4,148.7,412
7038QJ,09/01/2025,10005,Line 2,DS,1779.0,1709.7,75.0,399
3326CB,26/05/2025,10001,Line 1,DS,1883.9,1588.1,306.0,464
5734TE,05/11/2025,10012,Line 1,DS,1913.5,1689.6,226.7,383
7865YF,10/09/2025,10011,Line 2,DS,1694.0,1496.5,200.5,394
2706OP,26/03/2025,10009,Line 1,AS,1793.3,1657.1,138.2,502
6084DC,22/02/2025,10009,Line 1,DS,1606.8,1577.0,34.4,381
4516HU,01/07/2025,10003,Line 1,AS,1583.4,1525.8,74.0,401
5506UI,21/01/2025,10002,Line 1,DS,1535.5,1427.1,125.6,485
5686YI,11/10/2025,10012,Line 1,NS,1940.4,1835.7,106.3,411
5062NG,06/04/2025,10012,Line 1,AS,800.0,784.3,30.7,408
8587AW,03/03/2025,10002,Line 1,AS,1275.4,1252.9,36.5,393
5993CK,12/03/2025,10009,Line 1,DS,1412.6,1277.8,142.8,424
4715ZH,17/08/2025,10012,Line 1,DS,1879.9,1622.4,262.5,423
9349SI,16/02/2025,10006,Line 1,DS,800.0,733.6,81.3,433
1870TE,22/06/2025,10007,Line 3,NS,2268.8,2014.2,255.8,307
6605PE,22/01/2025,10001,Line 1,DS,1861.7,1722.2,140.1,449
6834VG,10/06/2025,10006,Line 1,NS,1732.4,1488.1,259.3,396
7175AM,10/02/2025,10010,Line 3,AS,1752.3,1670.6,89.6,391
4590AG,03/09/2025,10002,Line 1,DS,1333.8,1217.9,134.1,484
8123ZL,07/09/2025,10008,Line 2,AS,1505.9,1467.3,40.6,466
2886TV,28/09/2025,10007,Line 3,DS,1648.4,1568.7,98.5,371
9668BT,21/02/2025,10015,Line 1,AS,2204.5,2029.0,177.1,470
3586TE,01/05/2025,10015,Line 1,NS,1681.4,1498.0,201.5,329
1902WR,04/09/2025,10008,Line 2,DS,1798.7,1715.4,85.6,385
4615ET,18/11/2025,10005,Line 2,AS,1859.3,1840.7,37.4,469
3130DY,14/04/2025,10015,Line 1,AS,1948.1,1630.6,320.5,357
1787IO,26/09/2025,10020,Line 2,NS,1317.8,1274.5,48.0,435
5675RC,27/01/2025,10009,Line 1,AS,2277.9,2163.6,126.3,463
7510RV,11/10/2025,10015,Line 1,DS,1999.6,1869.1,145.0,460
1477WY,30/06/2025,10001,Line 1,DS,903.0,831.7,84.1,524
7139VO,12/05/2025,10005,Line 2,NS,1888.0,1675.6,221.3,319
9122AJ,28/07/2025,10002,Line 1,AS,1308.1,1176.5,144.4,413
5761ZC,31/08/2025,10004,Line 2,AS,2410.9,2381.0,41.8,374
2562MY,30/03/2025,10004,Line 2,DS,2027.6,2007.3,26.7,407
9721UA,14/11/2025,10016,Line 2,AS,1813.3,1711.3,104.2,452
3094EU,12/08/2025,10016,Line 2,NS,1764.0,1591.8,178.2,506
5574GB,05/12/2025,10019,Line 3,DS,2085.5,1901.8,197.3,446
8558ZP,23/04/2025,10013,Line 3,AS,2942.3,2803.5,142.1,299
3150BR,26/05/2025,10011,Line 2,AS,2134.0,1868.2,277.3,454
3737IA,20/01/2025,10003,Line 1,DS,1825.8,1760.9,83.4,462
4042SH,02/12/2025,10002,Line 1,DS,1354.9,1331.2,38.6,452
4596RE,21/09/2025,10010,Line 3,DS,996.3,986.3,13.8,367
2267AP,16/04/2025,10002,Line 1,AS,2341.2,2055.8,300.1,417
3203BU,31/03/2025,10003,Line 1,AS,1724.0,1616.6,122.6,483
5856GR,03/02/2025,10014,Line 2,NS,2089.7,1847.4,259.4,323
5592KC,01/06/2025,10012,Line 1,NS,1502.6,1481.5,30.3,538
9801NI,18/05/2025,10008,Line 2,DS,2768.4,2505.2,269.8,434
3217IK,13/04/2025,10003,Line 1,DS,1730.0,1506.8,235.2,444
6717KI,10/05/2025,10019,Line 3,AS,1981.2,1891.5,90.3,415
8573QA,08/03/2025,10015,Line 1,AS,1462.7,1352.5,126.0,435
4581BO,28/05/2025,10001,Line 1,NS,1484.5,1297.2,201.1,523
3768GT,10/04/2025,10011,Line 2,AS,1609.9,1535.6,79.5,376
2613NE,26/03/2025,10012,Line 1,NS,2126.9,1859.4,268.1,440
9222TT,04/10/2025,10005,Line 2,AS,2043.7,1864.1,184.8,356
6164IR,25/11/2025,10003,Line 1,AS,2333.6,2310.3,36.7,434
4330KJ,03/10/2025,10009,Line 1,NS,1240.7,1114.1,133.0,460
6502BS,02/12/2025,10012,Line 1,AS,2055.0,1788.8,273.8,472
9238JP,13/05/2025,10015,Line 1,DS,1176.8,1116.9,64.6,444
4561ZY,16/08/2025,10001,Line 1,DS,1405.9,1207.5,201.8,405
4809RU,17/03/2025,10002,Line 1,DS,2615.7,2350.2,282.6,470
7782RY,28/08/2025,10008,Line 2,DS,1753.8,1654.5,108.8,452
9857AH,03/09/2025,10002,Line 1,DS,2751.9,2498.1,272.9,437
9463VF,26/03/2025,10007,Line 3,AS,1261.8,1081.5,191.8,374
1527WR,22/12/2025,10015,Line 1,NS,2409.1,2176.6,251.4,393
1304ED,31/01/2025,10003,Line 1,NS,2330.8,2262.2,78.0,460
5451JH,24/04/2025,10012,Line 1,AS,1303.1,1273.5,45.9,463
6429IT,08/05/2025,10018,Line 1,DS,1221.3,1109.5,126.0,473
9828EU,01/07/2025,10002,Line 1,AS,1431.3,1410.3,31.2,424
4024HA,18/11/2025,10010,Line 3,AS,2203.9,2003.9,209.9,428
1581NV,10/05/2025,10007,LINE 3,AS,1616.2,1576.8,42.2,444
5287QI,01/11/2025,10012,Line 1,DS,1738.2,1536.5,210.8,354
1893HB,13/11/2025,10003,Line 1,AS,2113.1,2053.2,62.3,368
1177CA,18/09/2025,10020,Line 2,NS,1969.9,1834.2,149.1,464
3160UY,02/12/2025,10007,Line 3,AS,1880.6,1641.6,257.9,400
2990CF,22/06/2025,10007,Line 3,DS,1720.1,1559.6,170.8,330
6069BG,19/12/2025,10020,Line 2,DS,1637.0,1444.9,208.6,395
6472ED,11/04/2025,10012,Line 1,DS,2011.5,1927.8,102.8,407
8231BR,30/07/2025,10020,Line 2,DS,1805.5,1787.4,36.7,444
6121BL,08/11/2025,10001,Line 1,AS,2150.9,2055.0,105.2,407
4761FN,15/02/2025,10011,Line 2,AS,1745.7,1728.2,36.3,491
8581ZH,04/12/2025,10015,Line 1,DS,1004.1,948.9,55.8,445
3107HX,08/12/2025,10002,Line 1,AS,1792.4,1774.5,37.5,368
4964CW,06/02/2025,10001,Line 1,AS,1905.1,1654.2,253.3,447
8891MM,01/10/2025,10012,Line 1,DS,1562.2,1469.2,96.7,445
6317RD,27/03/2025,10018,Line 1,DS,1621.9,1531.0,99.2,393
8943EV,28/09/2025,10003,Line 1,AS,1664.8,1503.8,178.1,387
2370JH,14/11/2025,10015,Line 1,AS,2220.2,2086.7,144.1,472
9052JW,08/11/2025,10010,Line 3,DS,1208.8,1063.1,165.3,381
6549GC,22/04/2025,10020,Line 2,AS,1498.4,1304.2,210.6,452
7545NG,23/10/2025,10001,Line 1,DS,1976.5,1813.0,171.9,374
3511QR,18/02/2025,10001,Line 1,AS,1350.2,1213.2,156.1,359
6948JF,10/04/2025,10015,Line 1,AS,1625.3,1472.4,169.1,364
2695EC,21/02/2025,10018,Line 1,NS,1965.8,1891.9,92.5,360
7852WF,16/03/2025,10020,Line 2,DS,1504.2,1397.4,115.3,436
8844DZ,19/06/2025,10005,Line 2,DS,1482.6,1253.3,246.6,397
8951TI,28/05/2025,10001,Line 1,DS,1383.9,1337.9,62.3,421
9554KH,10/01/2025,10001,Line 1,DS,1373.4,1195.6,179.9,433
8607RB,16/10/2025,10003,Line 1,NS,2267.1,2120.6,162.2,418
6291US,23/10/2025,10015,Line 1,DS,2073.7,1955.3,124.4,433
6714CR,01/05/2025,10002,Line 1,DS,2055.8,1806.9,250.4,411
9649BS,10/10/2025,10011,Line 2,DS,2132.2,1990.5,159.9,317
4779OC,31/07/2025,10005,Line 2,DS,1716.2,1691.2,25.9,339
3338EI,12/06/2025,10001,Line 1,AS,1372.8,1319.6,68.4,430
5816SK,05/03/2025,10007,Line 3,NS,1275.2,1120.1,159.3,412
3951WM,08/07/2025,10001,Line 1,DS,1718.4,1602.4,116.2,477
3953HA,18/10/2025,10007,Line 3,AS,1857.5,1632.9,234.3,451
6744KH,11/07/2025,10004,Line 2,DS,1935.8,1916.4,25.9,402
8519PA,30/06/2025,10020,Line 2,NS,1866.5,1836.2,30.8,328
9199HE,22/07/2025,10010,Line 3,DS,1846.6,1828.1,26.8,438
8348AJ,02/05/2025,10012,Line 1,DS,1140.9,1106.8,47.9,360
2392AD,06/02/2025,10016,Line 2,DS,1551.0,1530.4,30.2,396
3345XI,27/01/2025,10009,Line 1,DS,2358.1,2085.7,282.3,409
2136GI,24/11/2025,10015,Line 1,DS,1799.0,1734.3,64.8,407
5329SK,06/05/2025,10002,Line 1,AS,1709.7,1520.4,206.1,453
9595HV,02/05/2025,10020,Line 2,NS,1645.2,1471.2,176.8,432
9929TE,23/10/2025,10008,Line 2,AS,1498.3,1393.1,123.9,388
9014IP,11/07/2025,10011,Line 2,DS,2416.8,2338.5,82.5,373
1186QQ,16/06/2025,10009,Line 1,NS,2161.1,2026.0,135.5,376
2587DG,15/04/2025,10004,Line 2,AS,1996.8,1765.5,235.7,479
2747MA,14/06/2025,10003,Line 1,DS,1746.9,1636.4,116.0,421
7585MA,06/06/2025,10003,Line 1,DS,1501.2,1481.8,34.4,425
9200LW,27/10/2025,10001,Line 1,NS,1508.2,1390.2,137.3,423
3051HV,31/01/2025,10005,Line 2,NS,1689.9,1510.5,183.8,438
9556NU,17/06/2025,10007,Line 3,DS,1645.5,1478.1,173.7,434
1633AA,08/03/2025,10007,Line 3,AS,974.9,824.2,165.7,299
8308MX,27/11/2025,10001,Line 1,DS,1788.1,1667.0,126.5,360
5137FX,08/08/2025,10015,Line 1,AS,1982.8,1875.2,117.0,489
6265DE,05/07/2025,10006,Line 1,DS,1644.5,1454.6,203.9,352
4324XZ,13/11/2025,10018,Line 1,NS,1989.3,1871.0,124.8,437
6171IY,21/05/2025,10012,Line 1,DS,1300.0,1220.8,82.7,497
8548DE,17/05/2025,10011,Line 2,AS,1884.0,1831.5,61.2,426
8620DW,15/06/2025,10003,Line 1,AS,1720.9,1657.6,73.7,432
6598NX,15/07/2025,10013,Line 3,NS,2104.4,1892.6,228.2,425
2214JY,12/10/2025,10006,Line 1,DS,1805.5,1751.0,56.7,454
9568WN,24/01/2025,10012,Line 1,DS,2417.3,2125.1,304.0,411
9285MH,26/02/2025,10020,Line 2,AS,1675.4,1530.7,156.2,552
7635OH,21/08/2025,10008,Line 2,AS,2079.9,1858.4,225.0,550
4106KH,19/01/2025,10012,Line 1,DS,1283.3,1130.3,156.3,518
5697SQ,10/05/2025,10004,Line 2,NS,1247.5,1195.1,63.0,371
9581GH,20/08/2025,10001,Line 1,DS,1799.9,1632.9,174.1,390
5748LM,28/11/2025,10009,Line 1,NS,1684.6,1667.8,23.5,365
2084PV,02/01/2025,10007,Line 3,DS,1632.7,1496.6,144.3,359
8387GY,12/03/2025,10008,Line 2,DS,1768.7,1526.5,245.5,465
9926YJ,05/02/2025,10012,Line 1,DS,2131.7,2110.4,33.3,352
9113HF,14/11/2025,10002,Line 1,NS,2402.5,2266.1,155.7,342
8984AX,01/05/2025,10005,Line 2,DS,1796.4,1669.4,145.2,359
7480MR,13/01/2025,10005,Line 2,AS,1566.2,1430.3,152.8,546
5304II,15/07/2025,10001,Line 1,DS,1439.2,1330.8,119.1,430
2473GZ,21/02/2025,10015,Line 1,AS,1712.8,1611.1,105.5,462
7392CO,01/04/2025,10006,Line 1,NS,1599.6,1519.7,89.2,446
1641WG,19/06/2025,10001,Line 1,AS,1947.1,1866.8,90.7,392
3174HN,17/01/2025,10004,Line 2,AS,1550.6,1415.6,145.0,406
8352FM,28/02/2025,10007,Line 3,DS,2080.1,1883.7,210.4,464
5898AC,17/02/2025,10016,Line 2,DS,2031.4,1928.2,108.9,407
9091PK,23/07/2025,10004,Line 2,DS,1923.7,1682.3,251.6,312
6594XX,13/11/2025,10011,Line 2,NS,1749.7,1556.3,203.9,402
9244GK,10/08/2025,10012,Line 1,DS,1902.3,1883.3,24.0,328
1024QF,03/01/2025,10008,Line 2,DS,1859.7,1809.3,61.1,362
9797ZS,21/07/2025,10007,Line 3,AS,1448.6,1377.5,87.8,391
4768JP,04/04/2025,10005,Line 2,AS,1466.0,1423.8,56.5,392
6414OH,11/11/2025,10009,Line 1,AS,1889.3,1609.3,292.9,450
4345XY,12/01/2025,10001,Line 1,NS,1329.1,1290.5,45.7,430
5788IV,22/12/2025,10004,Line 2,AS,2191.7,2004.9,199.3,362
7513IE,18/11/2025,10003,Line 1,DS,1685.1,1535.0,168.4,427
7178TD,09/06/2025,10007,Line 3,NS,1628.2,1511.3,126.5,432
6199UA,16/10/2025,10010,Line 3,DS,2237.2,2013.0,238.8,449
8531RE,02/08/2025,10017,Line 3,DS,1809.2,1673.0,155.0,469
9800ZU,09/05/2025,10012,Line 1,DS,1764.4,1629.3,150.0,469
6757PF,05/12/2025,10018,Line 1,NS,2155.5,1959.0,202.1,460
6983ZO,23/02/2025,10004,Line 2,DS,1342.0,1195.9,146.4,364
8348NR,27/05/2025,10003,Line 1,AS,1697.4,1576.0,138.2,359
5635AW,05/07/2025,10015,Line 1,DS,2016.3,1996.1,22.0,392
4573MX,23/07/2025,10013,Line 3,DS,2052.1,1821.4,241.1,360
3084DF,18/01/2025,10002,Line 1,DS,1605.5,1501.0,105.8,385
4473EZ,16/08/2025,10010,Line 3,AS,1199.8,1078.9,124.8,410
5070UI,10/06/2025,10012,Line 1,DS,1593.1,1420.9,173.2,481
3002OL,10/04/2025,10001,Line 1,AS,1685.0,1552.6,140.9,384
8424KS,18/05/2025,10002,Line 1,DS,2107.5,1879.2,239.5,381
2371VV,03/08/2025,10002,Line 1,DS,1958.8,1831.3,134.8,490
6052FY,28/05/2025,10016,Line 2,AS,1867.6,1840.0,28.4,401
4328PO,03/07/2025,10010,Line 3,AS,2258.9,2236.3,36.3,466
3524VE,26/06/2025,10014,Line 2,DS,1728.1,1666.2,75.8,384
1561TT,18/10/2025,10009,Line 1,AS,1774.1,1604.3,178.4,464
6736UL,13/10/2025,10008,Line 2,NS,1943.7,1678.7,281.1,355
1857IG,15/05/2025,10012,Line 1,DS,1609.1,1516.1,105.0,396
4857FE,14/03/2025,10019,Line 3,AS,1838.7,1672.2,174.9,395
3165IH,04/05/2025,10005,Line 2,NS,1994.8,1913.8,94.6,441
3164NP,10/09/2025,10009,Line 1,DS,1574.7,1486.3,92.8,432
8621YP,28/12/2025,10011,Line 2,DS,1625.1,1510.0,116.9,450
1129DF,10/03/2025,10005,Line 2,DS,2078.3,1914.4,164.0,488
9906QX,05/09/2025,10002,Line 1,AS,1279.6,1266.8,26.6,461
9660LV,13/12/2025,10010,Line 3,DS,1770.2,1635.8,145.0,345
7190JM,14/09/2025,10003,Line 1,NS,1636.6,1604.0,36.7,523
3090AH,17/03/2025,10002,Line 1,NS,1964.3,1816.2,165.1,423
6733YH,12/04/2025,10007,Line 3,DS,2521.5,2496.3,42.0,427
6793UF,13/05/2025,10010,Line 3,AS,1858.0,1803.4,64.6,492
2125YI,04/06/2025,10001,Line 1,AS,1958.4,1883.0,81.8,464
8806TP,02/04/2025,10012,Line 1,DS,1640.6,1453.4,191.4,413
5961HP,24/08/2025,10003,Line 1,NS,2131.8,2051.0,99.3,416
5284EH,08/07/2025,10004,Line 2,AS,1871.2,1840.2,45.3,375
3517VL,24/07/2025,10001,Line 1,AS,1844.0,1746.2,108.4,434
6386IU,09/06/2025,10003,Line 1,DS,1946.7,1869.5,93.6,385
6090LO,12/06/2025,10005,Line 2,NS,1892.0,1794.1,98.8,471
7295YG,02/11/2025,10007,Line 3,AS,1715.8,1621.6,99.4,489
4482ZI,03/04/2025,10009,Line 1,DS,2011.4,1836.4,186.6,427
9894BH,07/01/2025,10002,Line 1,AS,1428.0,1253.4,184.7,406
3393FL,31/01/2025,10001,Line 1,AS,1887.3,1694.0,200.4,444
8789EM,13/09/2025,10019,Line 3,DS,1595.3,1493.8,101.7,457
5853ML,02/08/2025,10003,Line 1,DS,1765.6,1717.7,49.1,412
9509IR,15/03/2025,10019,Line 3,DS,2266.9,2203.6,76.7,476
6445HS,12/03/2025,10012,Line 1,DS,1601.9,1585.9,26.5,443
5618SU,27/10/2025,10017,Line 3,DS,2552.3,2461.5,94.1,398
5099KK,18/01/2025,10019,Line 3,DS,1737.7,1655.0,84.1,430
1714SR,28/12/2025,10004,Line 2,NS,1816.8,1706.0,125.9,380
2955ZN,15-11-2025,10005,Line 2,AS,1887.6,1818.0,76.1,449
4224GH,27/08/2025,10008,Line 2,NS,2256.0,2089.3,180.8,413
5343QM,28/11/2025,10018,Line 1,A S,2003.9,1833.2,188.5,417
2481NR,07/09/2025,10014,Line 2,AS,2059.3,1951.0,113.8,409
8974NM,02/11/2025,10015,Line 1,AS,2098.8,1902.0,197.0,485
3776DE,28/10/2025,10001,Line 1,DS,1951.0,1833.7,125.5,389
7015DK,14/11/2025,10020,Line 2,DS,1490.8,1406.5,100.9,394
6710RE,12/04/2025,10007,Line 3,NS,2085.3,2006.2,84.4,478
8660PQ,03/12/2025,10016,Line 2,DS,1576.7,1560.9,16.9,369
5860KX,05/07/2025,10001,Line 1,NS,1864.6,1715.4,154.3,381
9017WD,17/10/2025,10015,Line 1,DS,2261.8,2170.1,105.8,535
5597OH,30/09/2025,10005,Line 2,DS,2055.5,2034.9,27.1,497
4423TL,11/04/2025,10001,Line 1,DS,1293.9,1171.6,129.1,421
7092QJ,07/09/2025,10003,Line 1,DS,1786.0,1621.0,167.6,440
6298ON,18/01/2025,10017,Line 3,DS,1803.0,1686.4,118.0,439
3881AO,05/10/2025,10019,Line 3,NS,1855.7,1700.1,167.3,371
4451VB,10/04/2025,10002,Line 1,NS,1846.5,1737.2,110.6,437
6325CD,31/08/2025,10006,Line 1,NS,2259.7,2190.0,81.0,477
1888KX,01/09/2025,10003,Line 1,NS,2049.2,2015.7,51.0,481
8209NJ,21/10/2025,10001,Line 1,DS,1758.2,1682.5,89.0,480
2663SR,17/12/2025,10002,Line 1,DS,2538.5,2406.0,145.6,423
7754HP,16/04/2025,10006,Line 1,DS,2147.6,2028.1,129.8,405
7741GW,24/05/2025,10002,Line 1,AS,1979.6,1855.7,128.7,344
6507XF,13/04/2025,10013,Line 3,DS,1952.2,1853.9,113.2,409
4066XA,13/04/2025,10009,Line 1,NS,1203.1,1066.9,136.4,463
1714BY,18/06/2025,10003,Line 1,DS,1740.8,1445.1,307.5,417
2006HY,21/06/2025,10015,Line 1,AS,1927.3,1831.9,107.1,404
5436RY,15/11/2025,10007,Line 3,AS,1529.8,1454.4,91.8,469
1519LR,10/04/2025,10002,Line 1,NS,1886.5,1692.1,200.2,316
8092JT,26/08/2025,10002,Line 1,DS,1926.9,1827.1,105.2,548
7266NK,22/01/2025,10019,Line 3,NS,1567.9,1461.8,107.9,543
9830TM,14/08/2025,10006,Line 1,DS,1148.6,1114.1,48.3,437
7995LI,24/02/2025,10004,Line 2,AS,2087.8,1895.2,194.2,499
4083JY,10/04/2025,10009,Line 1,AS,1889.2,1783.2,107.0,414
1055OQ,16/03/2025,10016,Line 2,AS,1841.3,1677.2,184.0,469
2371CI,24/06/2025,10009,Line 1,AS,1654.3,1521.0,150.4,425
2649LQ,17/02/2025,10010,Line 3,AS,1406.7,1296.7,118.1,541
6142UQ,04/09/2025,10008,Line 2,DS,1298.5,1165.7,150.8,455
6459RT,02/12/2025,10007,Line 3,AS,1258.4,1245.8,25.6,456
9570NC,19/03/2025,10003,Line 1,DS,1565.4,1432.7,143.3,367
5115EY,16/11/2025,10005,Line 2,AS,1842.6,1709.9,137.1,430
8115DH,02/01/2025,10003,Line 1,DS,2563.6,2459.7,118.2,341
3142XN,17/12/2025,10013,Line 3,DS,1381.7,1231.2,163.3,459
8371HI,12/09/2025,10001,Line 1,AS,2143.7,2122.3,32.4,457
6086MM,01/08/2025,10015,Line 1,DS,2187.6,2064.2,133.3,395
4140EZ,20/02/2025,10003,Line 1,DS,2069.6,1916.9,160.5,500
5897RZ,18/08/2025,10011,Line 2,NS,1853.1,1715.6,153.4,422
4712JJ,04/05/2025,10002,Line 1,NS,1199.8,1128.8,82.7,486
9467DN,13/10/2025,10012,Line 1,DS,1559.1,1543.5,33.0,462
9710JY,05/08/2025,10017,Line 3,DS,2103.6,2063.9,44.1,479
7401KX,04/08/2025,10012,Line 1,DS,1933.3,1823.8,118.7,463
8397QW,21/02/2025,10019,Line 3,AS,906.1,788.8,136.7,411
5530MO,17/06/2025,10013,Line 3,AS,1908.8,1775.8,150.5,451
9184GJ,07/10/2025,10001,Line 1,AS,2174.7,1922.8,270.7,386
9063XZ,24/02/2025,10001,Line 1,AS,1710.6,1647.0,70.1,440
4365TM,05/02/2025,10008,Line 2,AS,2010.3,1830.5,190.1,413
1292KZ,16/11/2025,10009,Line 1,AS,1862.4,1745.6,128.5,419
7228DG,09/11/2025,10016,Line 2,DS,2325.8,2093.0,250.6,535
6647NW,04/03/2025,10012,Line 1,DS,1489.1,1355.1,152.6,420
2001AL,14/01/2025,10007,Line 3,AS,2437.2,2280.6,168.9,473
1237ZL,28/02/2025,10009,Line 1,DS,1924.5,1751.0,191.8,359
2332AV,15/11/2025,10005,Line 2,NS,1574.2,1489.2,95.2,527
6117DD,20/03/2025,10020,Line 2,DS,1974.6,1813.2,180.9,456
1435OZ,11/02/2025,10001,Line 1,DS,2109.1,2008.3,103.7,392
7966DK,08/11/2025,10001,Line 1,DS,1389.7,1269.2,124.8,456
1843TO,16/04/2025,10003,Line 1,NS,1764.8,1602.7,162.3,442
1452MU,01/10/2025,10016,Line 2,AS,1747.1,1729.6,26.0,408
8682BH,02/01/2025,10016,Line 2,AS,1531.8,1516.5,32.1,408
4685JY,02/07/2025,10007,Line 3,AS,1386.7,1318.4,75.8,362
9934BE,22/09/2025,10001,Line 1,DS,2156.9,1898.6,261.2,470
3211FA,15/09/2025,10020,Line 2,NS,1947.3,1714.7,241.4,491
3491YO,13/02/2025,10008,Line 2,AS,1890.6,1647.5,244.2,445
9624LR,30/08/2025,10015,Line 1,AS,1436.6,1358.9,81.2,469
4048XS,21/06/2025,10007,Line 3,AS,2136.4,2115.0,29.7,396
8388EE,17/04/2025,10003,Line 1,NS,1916.4,1662.4,263.1,424
2088GJ,23/06/2025,10004,Line 2,NS,1551.2,1512.1,48.9,508
2528PP,17/10/2025,10011,Line 2,DS,1958.7,1804.5,162.5,488
4005BU,19/05/2025,10001,Line 1,AS,1853.2,1664.2,208.6,443
6548DQ,26/10/2025,10012,Line 1,DS,1539.3,1408.4,145.9,465
9691DR,28/07/2025,10007,Line 3,DS,1970.3,1827.3,152.5,373
3607YK,28/04/2025,10003,Line 1,NS,1905.0,1815.4,106.3,495
8403LT,12/03/2025,10020,Line 2,NS,1214.2,1165.6,57.1,466
6573BB,24/12/2025,10019,Line 3,AS,1906.4,1856.7,54.2,383
4298JN,28/10/2025,10002,Line 1,DS,1524.7,1502.8,29.3,427
8220TI,02/11/2025,10003,Line 1,NS,1876.7,1683.2,212.3,441
8044ZG,25/01/2025,10007,Line 3,NS,2157.5,1781.7,383.0,444
7100ZX,02/09/2025,10003,Line 1,AS,1595.1,1510.3,101.8,413
1621PP,15/09/2025,10002,Line 1,DS,1406.7,1306.9,103.1,447
9233WA,06/11/2025,10001,Line 1,AS,1848.6,1702.8,154.4,418
7136OQ,09/09/2025,10019,Line 3,DS,1994.3,1867.5,144.2,328
1973QH,03/02/2025,10006,Line 1,NS,898.5,786.0,114.9,466
4365TG,10/08/2025,10006,Line 1,NS,1825.9,1681.6,150.0,483
2813PK,10/12/2025,10004,Line 2,AS,2176.0,2154.2,33.6,352
7208CB,06/06/2025,10002,Line 1,AS,1676.1,1659.3,23.5,421
4709OS,22/06/2025,10006,Line 1,DS,1946.4,1838.7,109.0,384
3580JP,29/04/2025,10010,Line 3,AS,1898.6,1696.6,221.3,406
7563JH,01/09/2025,10007,Line 3,DS,2438.4,2179.8,272.6,495
1509MK,10/04/2025,10003,Line 1,DS,1335.0,1282.7,69.4,371
6443HY,24/10/2025,10009,Line 1,AS,1576.8,1497.0,87.2,433
1937LL,17/05/2025,10001,Line 1,AS,2301.8,2160.7,152.6,410
2153DX,11/04/2025,10007,Line 3,DS,987.5,953.5,53.2,365
1389OM,11/04/2025,10001,Line 1,AS,1357.5,1320.4,55.3,470
5380YQ,05/02/2025,10015,Line 1,AS,1954.6,1698.2,276.4,413
2344MC,16/07/2025,10010,Line 3,NS,1372.0,1312.5,78.9,425
9345UB,11/08/2025,10002,Line 1,DS,1709.8,1652.1,63.9,398
2331PB,17/02/2025,10010,Line 3,AS,1850.1,1583.0,277.6,481
8835XM,26/11/2025,10001,Line 1,NS,1724.9,1541.1,196.7,619
8825MF,03/03/2025,10002,Line 1,AS,1547.3,1368.8,190.1,365
3851TW,19/08/2025,10017,Line 3,DS,1520.5,1492.3,43.8,453
5100CX,06/08/2025,10002,Line 1,AS,1547.0,1531.5,33.9,462
5363PC,10/01/2025,10012,Line 1,DS,1854.5,1831.5,39.9,399
7078TR,29/05/2025,10012,Line 1,DS,1608.4,1495.6,120.6,428
4074XJ,28/06/2025,10019,Line 3,DS,1296.8,1202.2,97.4,443
8398VI,20/11/2025,10018,Line 1,DS,1802.7,1713.0,91.6,379
2819QF,17/09/2025,10011,Line 2,DS,2212.6,2113.5,112.0,430
1697SJ,04/09/2025,10005,Line 2,AS,1804.0,1567.2,248.1,479
1812AN,02/01/2025,10010,Line 3,AS,2019.5,1880.2,146.1,472
5036TC,11/10/2025,10018,Line 1,NS,1793.7,1545.3,253.8,424
7916LR,20/05/2025,10012,Line 1,DS,2476.4,2311.9,165.1,414
3810XY,19/10/2025,10007,Line 3,AS,1533.8,1436.0,102.7,475
2318US,17/04/2025,10008,Line 2,DS,1740.2,1616.8,127.7,340
8415EU,05/04/2025,10007,Line 3,DS,2108.8,2017.3,108.6,416
6955IV,23/03/2025,10001,Line 1,AS,2203.1,2109.3,109.8,411
4451EQ,06/06/2025,10009,Line 1,AS,1204.1,1152.2,66.0,425
9222KJ,15/06/2025,10016,Line 2,AS,1795.4,1603.8,210.5,378
9014WG,24/06/2025,10010,Line 3,DS,1882.6,1537.5,363.6,446
4752RS,25/06/2025,10002,Line 1,DS,1815.8,1712.2,103.8,459
9008OL,09/12/2025,10009,Line 1,AS,2379.9,2328.3,63.8,366
4361IH,03/09/2025,10020,Line 2,AS,1773.1,1608.1,168.8,275
